"Faculty ID","First Name","Last Name",UID,Type,Title,"Journal Title","Month / Season",Year,"Issue Number / Edition",Volume,"Page Number(s) or Number of Pages","Publisher City and State",URL,Publisher,Status,"Series Title","Publisher Country",ISSN,DOI,Term,Year,Description,Authors,"Scholarly Type","Intellectual Contributions:  Review Type","Scholarly Contributions and Creative Productions Type","Contribution Level","Publication Impact Factor","Author Order Number","Number of Co-Authors","Creative Writing","Student/Trainee Author Name(s)","Publication Accompanying Comments",Annotations
101009596,Noah,Cohen,497837,"Journal Article","<p style=""background-color:transparent;""><span style=""font-size:10pt;"">​</span><span><span style=""font-size:10pt;"">​</span><span style=""font-size:10pt;""><span>Bettencourt AB, </span><span>Reiskind</span><span> D, Flores-</span><span>Ahlschwede</span><span> P, Kahn SK, Bray JM, </span><span>Villafone</span><span> EG, </span><span>Ahlschwede</span><span> S, Bordin AI, </span></span><span style=""font-size:10pt;""><span>Cohen ND</span></span><span style=""font-size:10pt;""><span>. </span><span>Serum activities of complement 1q (C1q) and antibodies to the virulence-associated protein A (</span><span>VapA</span><span>) are lower in foals that develop </span><span>rhodococcal</span><span> pneumonia. </span></span><span style=""font-size:10pt;""><span>Am J Vet Res</span></span><span style=""font-size:10pt;""><span> (Minor revision under review).</span></span></span><span style=""font-size:10pt;""></span><span style=""font-size:10pt;""> </span></p>
<p style=""background-color:transparent;""><span><span style=""font-size:10pt;font-weight:bold;"">​</span><span style=""font-size:10pt;font-weight:bold;""><span>Annotation:</span></span><span style=""font-size:10pt;""><span> The first 2 authors were veterinary students participating in the summer veterinary scholars research program at the time this work was done.</span></span></span><span style=""font-size:10pt;""></span><span style=""font-size:10pt;""> </span></p>",,,,,,,,,,"Revise & Resubmit",,,,,Fall,2023,,"Noah D Cohen",,,,,,,,,,,
101009653,Sherry,Yennello,538629,"Journal Article","Constraining nucleon effective masses with flow and stopping observables from the SRIT experiment","Physics Letters B",2025-09-29,2025,,853,138661-138661,,,Elsevier,Completed/Published,,,,10.1016/j.physletb.2024.138661,Fall,2025,,"C Y Tsang (Role:Author); M Kurata-Nishimura (Role:Author); M B Tsang (Role:Author); W G Lynch (Role:Author); Y X Zhang (Role:Author); J Barney (Role:Author); J Estee (Role:Author); G Jhang (Role:Author); R Wang (Role:Author); M Kaneko (Role:Author); J W Lee (Role:Author); T Isobe (Role:Author); T Murakami (Role:Author); D S Ahn (Role:Author); L Atar (Role:Author); T Aumann (Role:Author); H Baba (Role:Author); K Boretzky (Role:Author); J Brzychczyk (Role:Author); G Cerizza (Role:Author); N Chiga (Role:Author); N Fukuda (Role:Author); I Gasparic (Role:Author); B Hong (Role:Author); A Horvat (Role:Author); K Ieki (Role:Author); N Inabe (Role:Author); Y J Kim (Role:Author); T Kobayashi (Role:Author); Y Kondo (Role:Author); P Lasko (Role:Author); H S Lee (Role:Author); Y Leifels (Role:Author); J Lukasik (Role:Author); J Manfredi (Role:Author); A B McIntosh (Role:Author); P Morfouace (Role:Author); T Nakamura (Role:Author); N Nakatsuka (Role:Author); S Nishimura (Role:Author); H Otsu (Role:Author); P Pawlowski (Role:Author); K Pelczar (Role:Author); D Rossi (Role:Author); H Sakurai (Role:Author); C Santamaria (Role:Author); H Sato (Role:Author); H Scheit (Role:Author); R Shane (Role:Author); Y Shimizu (Role:Author); H Simon (Role:Author); A Snoch (Role:Author); A Sochocka (Role:Author); T Sumikama (Role:Author); H Suzuki (Role:Author); D Suzuki (Role:Author); H Takeda (Role:Author); S Tangwancharoen (Role:Author); H Toernqvist (Role:Author); Y Togano (Role:Author); Z G Xiao (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538628,"Journal Article","Separation, speciation, and mechanism of astatine and bismuth extraction from nitric acid into 1-octanol and methyl anthranilate","SEPARATION AND PURIFICATION TECHNOLOGY",2025-09-29,2025,,282,120088-120088,,,Elsevier,Completed/Published,,,,10.1016/j.seppur.2021.120088,Fall,2025,,"Evgeny E Tereshatov (Role:Author); Jonathan D Burns (Role:Author); Vonder Haar, Amy L (Role:Author); Steven J Schultz (Role:Author); Lauren A McIntosh (Role:Author); Gabriel C Tabacaru (Role:Author); Laura A McCann (Role:Author); Geoffrey Avila (Role:Author); Andrew Hannaman (Role:Author); Kylie N Lofton (Role:Author); Mallory A McCarthy (Role:Author); Bowen Zhang (Role:Author); Michael B Hall (Role:Author); Sherry J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538205,"Journal Article","Rapidity distributions of Z=1 isotopes and the nuclear symmetry energy from Sn plus Sn collisions with radioactive beams at 270 MeV/nucleon","PHYSICS LETTERS B",2025-09-29,2025,,822,136681-136681,,,Elsevier,Completed/Published,,,,10.1016/j.physletb.2021.136681,Fall,2025,,"M Kaneko (Role:Author); T Murakami (Role:Author); T Isobe (Role:Author); M Kurata-Nishimura (Role:Author); A Ono (Role:Author); N Ikeno (Role:Author); J Barney (Role:Author); G Cerizza (Role:Author); J Estee (Role:Author); G Jhang (Role:Author); J W Lee (Role:Author); W G Lynch (Role:Author); C Santamaria (Role:Author); C Y Tsang (Role:Author); M B Tsang (Role:Author); R Wang (Role:Author); D S Ahn (Role:Author); L Atar (Role:Author); T Aumann (Role:Author); H Baba (Role:Author); K Boretzky (Role:Author); J Brzychczyk (Role:Author); N Chiga (Role:Author); N Fukuda (Role:Author); I Gasparic (Role:Author); B Hong (Role:Author); A Horvat (Role:Author); T Ichihara (Role:Author); K Ieki (Role:Author); N Inabe (Role:Author); Y J Kim (Role:Author); T Kobayashi (Role:Author); Y Kondo (Role:Author); P Lasko (Role:Author); H S Lee (Role:Author); Y Leifels (Role:Author); J Lukasik (Role:Author); J Manfredi (Role:Author); A B McIntosh (Role:Author); P Morfouace (Role:Author); T Nakamura (Role:Author); N Nakatsuka (Role:Author); S Nishimura (Role:Author); R Olsen (Role:Author); H Otsu (Role:Author); P Pawlowski (Role:Author); K Pelczar (Role:Author); D Rossi (Role:Author); H Sakurai (Role:Author); H Sato (Role:Author); H Scheit (Role:Author); R Shane (Role:Author); Y Shimizu (Role:Author); H Simon (Role:Author); T Sumikama (Role:Author); D Suzuki (Role:Author); H Suzuki (Role:Author); H Takeda (Role:Author); S Tangwancharoen (Role:Author); Y Togano (Role:Author); H Toernqvist (Role:Author); Z Xiao (Role:Author); S J Yennello (Role:Author); J Yurkon (Role:Author); Y Zhang (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,537753,"Journal Article","Apparent temperatures of neutron-poor and neutron-rich compound nuclei","PHYSICAL REVIEW C",2025-09-29,2025,2,107,024612-,,,"American Physical Society (APS)",Completed/Published,,,,10.1103/PhysRevC.107.024612,Fall,2025,,"A B McIntosh (Role:Author); K Hagel (Role:Author); R Wada (Role:Author); J Gauthier (Role:Author); P J Cammarata (Role:Author); A Keeler (Role:Author); A Abbott (Role:Author); Y W Lui (Role:Author); L A McIntosh (Role:Author); A Hannaman (Role:Author); B Harvey (Role:Author); A Jedele (Role:Author); L W May (Role:Author); M Sorensen (Role:Author); M Youngs (Role:Author); A Zarrella (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,512560,"Journal Article","<b><span style=""font-size:12pt;"">Using DAPPER to Extract the Photon Strength Function of <span>58</span>Fe using the Inverse Oslo and Shape Methods</span></b>",,,,,,,,,"Phys Rev C ","In Progress",,,,,Spring,2025,,"Sherry J Yennello; A. Abbott; M. Q. Sorensen; A. B. McIntosh; A. Alvarez; A. Courture; K. Hagel; A. Hannaman; B. M. Harvey; J. Gauthier; L. McCann; S. Ota; A. Richards; S. Schultz; Z. Tobin; K. Zelga",,,,,,,,,,,
101009653,Sherry,Yennello,512575,"Journal Article","<b><span style=""font-size:12pt;"">Search for toroids in excited nuclear material</span></b>",,,,,,,,,,Completed/Published,,,,,Spring,2025,,"Sherry J Yennello; A. Hannaman; B Harvey; K. Hagel; A. B. McIntosh; A. Abbott; L. Bills; A. Fentress; J. Gauthier; T. Hankins; Y-W Lui; L. A. McIntosh; S. Regener; R. Rider; S. Schultz; M. Q. Sorensen; J. Tobar; Z. Tobin",,,,,,,,,,,
101009653,Sherry,Yennello,537993,"Journal Article","High event rate analysis technique for the dual-axis duo-lateral position-sensitive silicon detectors of FAUST","Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment",2025-09-29,2025,,1050,168130-168130,,,Elsevier,Completed/Published,,,,10.1016/j.nima.2023.168130,Fall,2025,,"A Hannaman (Role:Author); A B McIntosh (Role:Author); K Hagel (Role:Author); B Harvey (Role:Author); S Regener (Role:Author); A Abbott (Role:Author); J Gauthier (Role:Author); T Hankins (Role:Author); Y-W Lui (Role:Author); L McCann (Role:Author); L A McIntosh (Role:Author); R Rider (Role:Author); S Schultz (Role:Author); M Q Sorensen (Role:Author); Z N Tobin (Role:Author); R Wada (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,512524,"Journal Article","<b><span style=""font-size:12pt;"">Directed and elliptic flow observations in Sn+Sn collisions with radioactive beams at 270 MeV/u</span></b>",,,,,,,,,"Phys. Lett B ",Accepted,,,,,Spring,2025,,"Sherry J Yennello; M. Kaneko; Tadaaki Isobe; Tetsuya Murakami; Akira Ono; Natsumi Ikeno; Chun Yuen Tsang; Jonathan Barney; Justin Estee; Genie Jhang; Jung Woo Lee; William Lynch; Betty Tsang; Rensheng Wang; Deuk Soon Ahn; Leyla Atar; Thomas Aumann; Hidetada Baba; K. Boretzky; Janusz Brzychczyk; Cerizza Giordano; Nobuyuki Chiga; Naoki Fukuda; I. Gasparic; B. Hong; A. Horvat; K. Ieki; N. Inabe; Y. J. Kim; T. Kobayashi; Y. Kondo; P. Lasko; H. S. Lee; Y. Leifels; J. Lukaski; J. Mangredi; Alan B. McIntosh; P. Morfouace; Takashi Nakamura; N. Nakatusuka; Shunji Nishimura; Hideaki Otsu; Piotr Pawlowski; K. Pelczar; D. Rossi; Hiroki Sakurai; C. Santamaria; Hiromi Sato; H. Scheit; R. Shane; Y. Shimizu; H. Simon; A. Snoch; A. Schocka; T. Sumikama; Daisuke Suzuki; Hiroshi Suzuki; H. Takeda; Suwat Tangwancharoen; Yasuhiro Togano; H. Tornqvist; Z. G. Xiao; Y. Zhang",,,,,,,,,,,
101009653,Sherry,Yennello,538171,"Journal Article","Investigation of sCVD diamond detectors for low energy heavy-ion reactions","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT",2025-09-29,2025,,1034,166796-166796,,,Elsevier,Completed/Published,,,,10.1016/j.nima.2022.166796,Fall,2025,,"A Abbott (Role:Author); M Sorensen (Role:Author); Z Tobin (Role:Author); A B McIntosh (Role:Author); A Hannaman (Role:Author); J Gauthier (Role:Author); K Hagel (Role:Author); B Harvey (Role:Author); A Hood (Role:Author); A Jedele (Role:Author); Y W Lui (Role:Author); L McCann (Role:Author); L A McIntosh (Role:Author); S Schultz (Role:Author); R Wada (Role:Author); A Wakhle (Role:Author); M Youngs (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,512563,"Journal Article","<b><span style=""font-size:12pt;color:#242424;"">Upper bounds on the production cross section of toroidally deformed nuclei</span></b><span style=""font-size:12pt;color:#242424;""></span>",,,,,,,,,", Nucl Phys A","In Press",,,,,Spring,2025,,"Sherry J Yennello; A. Hannaman; B. Harvey; K. Hagel; A. B. McIntosh; A. Abbott; L. Bills; A. Fentress; J. Gauthier; T. Hankins; Y-W Lui; L. A. McIntosh; S. Regener; R. Rider; S. Schultz; M. Q. Sorensen; J. Tobar",,,,,,,,,,,
101009653,Sherry,Yennello,526438,"Journal Article","Upper bounds on the production cross section of toroidally deformed nuclei","Nuclear Physics A",2025-03-04,2025,,1056,123024-123024,,,Elsevier,Completed/Published,,,,10.1016/j.nuclphysa.2025.123024,Spring,2025,,"A Hannaman (Role:Author); B Harvey (Role:Author); K Hagel (Role:Author); A B McIntosh (Role:Author); A Abbott (Role:Author); L Bills (Role:Author); A Fentress (Role:Author); J Gauthier (Role:Author); T Hankins (Role:Author); Y-W Lui (Role:Author); L A McIntosh (Role:Author); S Regener (Role:Author); R Rider (Role:Author); S Schultz (Role:Author); M Q Sorensen (Role:Author); J Tobar (Role:Author); Z Tobin (Role:Author); S Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,541529,"Journal Article","Directed and elliptic flow observations in Sn+Sn collisions with radioactive beams at 270 MeV/u","Physics Letters B",2025-11-24,2025,,871,139970-139970,,,Elsevier,Completed/Published,,,,10.1016/j.physletb.2025.139970,Fall,2025,,"M Kurata-Nishimura (Role:Author); M Kaneko (Role:Author); T Isobe (Role:Author); T Murakami (Role:Author); A Ono (Role:Author); N Ikeno (Role:Author); C Y Tsang (Role:Author); J Barney (Role:Author); J Estee (Role:Author); G Jhang (Role:Author); J W Lee (Role:Author); W G Lynch (Role:Author); M B Tsang (Role:Author); R Wang (Role:Author); D S Ahn (Role:Author); L Atar (Role:Author); T Aumann (Role:Author); H Baba (Role:Author); K Boretzky (Role:Author); J Brzychczyk (Role:Author); G Cerizza (Role:Author); N Chiga (Role:Author); N Fukuda (Role:Author); I Gasparic (Role:Author); B Hong (Role:Author); A Horvat (Role:Author); K Ieki (Role:Author); N Inabe (Role:Author); Y J Kim (Role:Author); T Kobayashi (Role:Author); Y Kondo (Role:Author); P Lasko (Role:Author); H S Lee (Role:Author); Y Leifels (Role:Author); J Manfredi (Role:Author); A B Mcintosh (Role:Author); P Morfouace (Role:Author); T Nakamura (Role:Author); N Nakatsuka (Role:Author); S Nishimura (Role:Author); H Otsu (Role:Author); P Pawlowski (Role:Author); K Pelczar (Role:Author); D Rossi (Role:Author); H Sakurai (Role:Author); C Santamaria (Role:Author); H Sato (Role:Author); H Scheit (Role:Author); R Shane (Role:Author); Y Shimizu (Role:Author); H Simon (Role:Author); A Snoch (Role:Author); A Sochocka (Role:Author); T Sumikama (Role:Author); D Suzuki (Role:Author); H Suzuki (Role:Author); H Takeda (Role:Author); S Tangwancharoen (Role:Author); Y Togano (Role:Author); H Törnqvist (Role:Author); Z G Xiao (Role:Author); S J Yennello (Role:Author); Y Zhang (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538660,"Journal Article","Impact of composition and symmetry energy on the temperature of quasiprojectiles simulated with antisymmetrized molecular dynamics","Physical Review C",2025-09-29,2025,6,110,064613-,,,"American Physical Society (APS)",Completed/Published,,,,10.1103/physrevc.110.064613,Fall,2025,,"M Q Sorensen (Role:Author); A B Mcintosh (Role:Author); K Hagel (Role:Author); B M Harvey (Role:Author); R Wada (Role:Author); A Abbott (Role:Author); L Bills (Role:Author); J Gauthier (Role:Author); T Hankins (Role:Author); A Hannaman (Role:Author); A Hood (Role:Author); A Jedele (Role:Author); Y W Lui (Role:Author); L A Mcintosh (Role:Author); R Rider (Role:Author); S Schultz (Role:Author); Z Tobin (Role:Author); A Wakhle (Role:Author); M Youngs (Role:Author); K Zelga (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,532405,"Journal Article","Investigation of post-breakup Coulomb acceleration using a trajectory model","Physical Review C",2025-06-17,2025,3,111,034605-,,,"American Physical Society (APS)",Completed/Published,,,,10.1103/physrevc.111.034605,Summer,2025,,"T Hankins (Role:Author); B M Harvey (Role:Author); A Hannaman (Role:Author); A B McIntosh (Role:Author); K Hagel (Role:Author); M Q Sorensen (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538170,"Journal Article","Production, isolation, and shipment of clinically relevant quantities of astatine-211: A simple and efficient approach to increasing supply","Nuclear Medicine and Biology",2025-09-29,2025,,,108387-108387,,,Elsevier,Completed/Published,,,,10.1016/j.nucmedbio.2023.108387,Fall,2025,,"Lauren A McIntosh (Role:Author); Jonathan D Burns (Role:Author); Evgeny E Tereshatov (Role:Author); Riccardo Muzzioli (Role:Author); Kris Hagel (Role:Author); Noimat A Jinadu (Role:Author); Laura A McCann (Role:Author); Gabriela A Picayo (Role:Author); Federica Pisaneschi (Role:Author); David Piwnica-Worms (Role:Author); Steven J Schultz (Role:Author); Gabriel C Tabacaru (Role:Author); Austin Abbott (Role:Author); Brooklyn Green (Role:Author); Travis Hankins (Role:Author); Andrew Hannaman (Role:Author); Bryan Harvey (Role:Author); Kylie Lofton (Role:Author); Robert Rider (Role:Author); Maxwell Sorensen (Role:Author); Alexandra Tabacaru (Role:Author); Zachary Tobin (Role:Author); Sherry J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,517805,"Journal Article","Experimental search for toroidal high-spin isomers in collisions of Si28+C12 at 35 MeV/nucleon with the Forward Array Using Silicon Technology","Physical Review C",4,2024,5,109,054615-,,,"American Physical Society (APS)",Completed/Published,,,,10.1103/physrevc.109.054615,Spring,2024,,"A Hannaman (Role:Author); B Harvey (Role:Author); A B McIntosh (Role:Author); K Hagel (Role:Author); A Abbott (Role:Author); A Fentress (Role:Author); J Gauthier (Role:Author); T Hankins (Role:Author); Y-W Lui (Role:Author); L McCann (Role:Author); L A McIntosh (Role:Author); S Regener (Role:Author); R Rider (Role:Author); S Schultz (Role:Author); M Q Sorensen (Role:Author); J Tobar (Role:Author); Z N Tobin (Role:Author); S J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538852,"Journal Article","Proton and neutron exchange as a prelude to fusion at near-barrier energies","PHYSICAL REVIEW C",2025-09-29,2025,1,106,l011603-,,,"American Physical Society (APS)",Completed/Published,,,,10.1103/PhysRevC.106.L011603,Fall,2025,,"J E Johnstone (Role:Author); Varinderjit Singh (Role:Author); R Giri (Role:Author); S Hudan (Role:Author); J Vadas (Role:Author); R T Souza (Role:Author); D Ackermann (Role:Author); A Chbihi (Role:Author); Q Hourdille (Role:Author); A Abbott (Role:Author); C Balhoff (Role:Author); A Hannaman (Role:Author); A B McIntosh (Role:Author); M Sorensen (Role:Author); Z Tobin (Role:Author); A Wakhle (Role:Author); S J Yennello (Role:Author); M A Famiano (Role:Author); K W Brown (Role:Author); C Santamaria (Role:Author); J Lubian (Role:Author); H O Soler (Role:Author); V. Carlson, B (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,538659,"Journal Article","Rapid recovery of At-211 by extraction chromatography","SEPARATION AND PURIFICATION TECHNOLOGY",2025-09-29,2025,,256,117794-117794,,,Elsevier,Completed/Published,,,,10.1016/j.seppur.2020.117794,Fall,2025,,"Jonathan D Burns (Role:Author); Evgeny E Tereshatov (Role:Author); Geoffrey Avila (Role:Author); Kevin J Glennon (Role:Author); Andrew Hannaman (Role:Author); Kylie N Lofton (Role:Author); Laura A McCann (Role:Author); Mallory A McCarthy (Role:Author); Lauren A McIntosh (Role:Author); Steven J Schultz (Role:Author); Gabriel C Tabacaru (Role:Author); Amy L Haar (Role:Author); Sherry J Yennello (Role:Author)",,,,,,,,,,,
101009653,Sherry,Yennello,512521,"Journal Article","Probing the Redox Reactivity of Alkyl Bound Astatine: A Study on the Formation and Cleavage of a Stable At???C Bond","Inorganic Chemistry",,2025,2,64,911-921,,,,Completed/Published,,,,,Fall,2025,,"Jehan S. Perera; Jennifer M. Pyles; Avinash K. Srivastava; Christine C. Lawrence; Marcus Le; Laura A. Bills; Justin M. Tobar; Gabriel C. Tabacaru; Lauren A. McIntosh; Sherry J. Yennello; Jonathan D. Burns",,,,,,,,,,,
